order_id,customer_id,fecha,canal,sku,qty,price,cost
3839,439,2024-06-25,app,SKU0013,1,17.83,11.24
3840,1368,2024-06-25,app,SKU0060,1,5.58,2.95
3840,1368,2024-06-25,app,SKU0081,3,28.88,16.33
3840,1368,2024-06-25,app,SKU0082,1,11.56,6.29
3841,354,2024-06-26,app,SKU0094,1,7.63,4.56
3841,354,2024-06-26,app,SKU0084,1,8.62,5.63
3841,354,2024-06-26,app,SKU0086,2,12.68,7.27
3842,164,2024-06-26,web,SKU0007,2,5.86,4.04
3842,164,2024-06-26,web,SKU0031,4,1.5,0.89
3842,164,2024-06-26,web,SKU0013,1,4.47,2.27
3842,164,2024-06-26,web,SKU0024,2,7.84,4.89
3843,469,2024-06-26,web,SKU0058,1,20.87,15.87
3843,469,2024-06-26,web,SKU0035,3,24.15,19.3
3844,2832,2024-06-26,web,SKU0071,1,34.71,23.12
3844,2832,2024-06-26,web,SKU0035,1,15.09,10.03
3844,2832,2024-06-26,web,SKU0079,1,7.29,4.61
3844,2832,2024-06-26,web,SKU0043,2,11.06,6.27
3845,221,2024-06-26,app,SKU0022,2,3.86,2.88
3845,221,2024-06-26,app,SKU0032,2,17.93,9.84
3845,221,2024-06-26,app,SKU0080,1,11.21,5.99
3846,351,2024-06-26,web,SKU0037,2,5.84,4.0
3846,351,2024-06-26,web,SKU0088,2,9.77,5.57
3846,351,2024-06-26,web,SKU0067,1,12.99,8.49
3847,2456,2024-06-26,app,SKU0051,3,19.25,12.27
3847,2456,2024-06-26,app,SKU0093,2,11.82,8.09
3847,2456,2024-06-26,app,SKU0058,2,11.74,7.3
3847,2456,2024-06-26,app,SKU0097,1,15.68,10.96
3848,1631,2024-06-26,app,SKU0084,1,12.77,6.77
3848,1631,2024-06-26,app,SKU0036,1,13.77,9.31
3849,2291,2024-06-26,tienda,SKU0030,4,21.14,11.19
3849,2291,2024-06-26,tienda,SKU0036,2,17.87,12.57
3850,2758,2024-06-26,tienda,SKU0058,2,16.36,12.46
3851,2062,2024-06-26,tienda,SKU0088,1,17.11,12.82
3852,1583,2024-06-26,tienda,SKU0011,3,20.97,14.22
3852,1583,2024-06-26,tienda,SKU0028,1,8.72,4.63
3853,236,2024-06-26,web,SKU0073,2,7.7,5.41
3854,1830,2024-06-26,tienda,SKU0075,2,4.55,3.23
3854,1830,2024-06-26,tienda,SKU0043,3,9.04,6.24
3854,1830,2024-06-26,tienda,SKU0061,1,13.91,7.22
3854,1830,2024-06-26,tienda,SKU0031,2,38.58,24.65
3855,1972,2024-06-26,tienda,SKU0033,2,23.07,16.02
3855,1972,2024-06-26,tienda,SKU0061,1,11.7,9.12
3855,1972,2024-06-26,tienda,SKU0024,2,12.52,6.87
3856,786,2024-06-26,app,SKU0009,2,9.92,6.79
3857,2501,2024-06-26,tienda,SKU0082,1,6.98,4.39
3857,2501,2024-06-26,tienda,SKU0080,2,11.17,7.12
3857,2501,2024-06-26,tienda,SKU0032,1,10.3,8.11
3857,2501,2024-06-26,tienda,SKU0091,1,9.82,4.95
3858,2414,2024-06-26,app,SKU0099,1,23.92,14.4
3859,2482,2024-06-26,tienda,SKU0029,1,4.08,2.17
3859,2482,2024-06-26,tienda,SKU0094,1,6.1,3.59
3859,2482,2024-06-26,tienda,SKU0034,1,19.54,11.7
3859,2482,2024-06-26,tienda,SKU0040,1,3.88,2.54
3860,2695,2024-06-26,app,SKU0076,3,5.63,4.06
3861,2697,2024-06-26,tienda,SKU0054,2,17.64,13.36
3861,2697,2024-06-26,tienda,SKU0084,2,26.2,13.92
3861,2697,2024-06-26,tienda,SKU0073,1,4.02,3.21
3861,2697,2024-06-26,tienda,SKU0027,1,26.83,16.51
3862,2460,2024-06-26,web,SKU0028,3,27.46,13.82
3862,2460,2024-06-26,web,SKU0035,2,33.49,20.46
3863,1972,2024-06-26,tienda,SKU0086,1,13.19,9.39
3864,1785,2024-06-26,web,SKU0043,1,4.36,2.48
3864,1785,2024-06-26,web,SKU0096,3,12.3,6.75
3864,1785,2024-06-26,web,SKU0057,1,11.66,7.42
3865,1510,2024-06-26,app,SKU0005,2,25.33,17.7
3865,1510,2024-06-26,app,SKU0019,1,6.91,4.03
3866,1515,2024-06-26,app,SKU0067,2,9.71,5.46
3867,720,2024-06-26,tienda,SKU0095,2,3.32,2.51
3867,720,2024-06-26,tienda,SKU0030,2,5.7,3.9
3867,720,2024-06-26,tienda,SKU0065,1,38.24,27.03
3868,2923,2024-06-26,tienda,SKU0025,1,13.88,10.0
3868,2923,2024-06-26,tienda,SKU0013,1,34.19,17.47
3868,2923,2024-06-26,tienda,SKU0067,3,13.24,9.83
3868,2923,2024-06-26,tienda,SKU0067,3,67.24,38.62
3869,185,2024-06-26,web,SKU0069,1,11.72,7.85
3869,185,2024-06-26,web,SKU0081,2,14.99,11.58
3869,185,2024-06-26,web,SKU0080,2,9.85,6.41
3869,185,2024-06-26,web,SKU0050,2,12.61,7.25
3870,1067,2024-06-26,web,SKU0055,1,13.45,7.39
3870,1067,2024-06-26,web,SKU0078,1,32.13,21.39
3870,1067,2024-06-26,web,SKU0033,1,28.59,14.85
3871,2706,2024-06-26,web,SKU0029,1,14.83,8.88
3871,2706,2024-06-26,web,SKU0008,1,20.85,12.12
3871,2706,2024-06-26,web,SKU0058,1,14.98,9.56
3872,2500,2024-06-26,tienda,SKU0086,2,5.26,3.82
3872,2500,2024-06-26,tienda,SKU0025,1,19.04,14.48
3872,2500,2024-06-26,tienda,SKU0099,3,11.18,8.32
3873,1142,2024-06-26,web,SKU0058,1,10.68,6.3
3873,1142,2024-06-26,web,SKU0087,1,9.45,7.21
3873,1142,2024-06-26,web,SKU0040,1,14.56,8.85
3874,1943,2024-06-26,tienda,SKU0073,1,19.21,11.51
3875,2066,2024-06-26,tienda,SKU0000,2,33.23,24.99
3875,2066,2024-06-26,tienda,SKU0086,2,8.77,4.8
3875,2066,2024-06-26,tienda,SKU0034,1,9.83,6.68
3875,2066,2024-06-26,tienda,SKU0011,3,21.37,12.8
3876,1222,2024-06-26,web,SKU0024,2,18.9,11.64
3876,1222,2024-06-26,web,SKU0000,1,12.39,8.16
3877,2288,2024-06-26,app,SKU0079,3,13.13,9.1
3877,2288,2024-06-26,app,SKU0086,2,25.37,15.72
3877,2288,2024-06-26,app,SKU0078,3,16.83,10.11
3877,2288,2024-06-26,app,SKU0023,1,14.81,9.43
3878,249,2024-06-26,web,SKU0006,1,12.87,7.46
3878,249,2024-06-26,web,SKU0055,3,16.89,10.5
3879,2971,2024-06-26,app,SKU0047,3,29.84,23.45
3879,2971,2024-06-26,app,SKU0098,1,46.17,32.34
3879,2971,2024-06-26,app,SKU0047,3,16.39,12.74
3879,2971,2024-06-26,app,SKU0090,3,23.22,12.76
3880,2313,2024-06-26,app,SKU0051,2,1.8,1.21
3880,2313,2024-06-26,app,SKU0041,1,23.92,17.11
3880,2313,2024-06-26,app,SKU0092,2,5.79,3.78
3881,1333,2024-06-26,app,SKU0018,1,11.19,7.52
3881,1333,2024-06-26,app,SKU0013,2,12.67,6.64
3882,2677,2024-06-26,tienda,SKU0093,1,8.43,5.63
3882,2677,2024-06-26,tienda,SKU0026,1,29.76,20.42
3882,2677,2024-06-26,tienda,SKU0089,2,12.29,7.34
3883,1409,2024-06-26,app,SKU0016,1,13.46,7.67
3883,1409,2024-06-26,app,SKU0058,1,12.19,9.41
3883,1409,2024-06-26,app,SKU0027,1,4.4,2.74
3883,1409,2024-06-26,app,SKU0076,1,23.42,16.7
3884,1652,2024-06-26,app,SKU0089,2,92.74,70.78
3884,1652,2024-06-26,app,SKU0077,2,12.29,8.88
3884,1652,2024-06-26,app,SKU0054,1,14.51,11.37
3884,1652,2024-06-26,app,SKU0034,1,9.75,5.56
3885,2527,2024-06-26,app,SKU0024,1,4.97,2.88
3885,2527,2024-06-26,app,SKU0054,1,17.95,9.14
3885,2527,2024-06-26,app,SKU0098,3,14.77,11.49
3885,2527,2024-06-26,app,SKU0099,1,9.35,6.71
3886,373,2024-06-26,tienda,SKU0098,1,15.79,9.15
3886,373,2024-06-26,tienda,SKU0061,1,17.7,11.77
3886,373,2024-06-26,tienda,SKU0080,4,6.47,4.64
3887,1878,2024-06-26,app,SKU0024,3,18.52,10.26
3887,1878,2024-06-26,app,SKU0087,1,13.93,8.68
3888,371,2024-06-26,web,SKU0053,3,24.72,13.07
3888,371,2024-06-26,web,SKU0060,1,23.76,12.93
3888,371,2024-06-26,web,SKU0065,1,14.97,9.32
3889,1440,2024-06-26,app,SKU0001,3,5.57,3.13
3889,1440,2024-06-26,app,SKU0006,1,14.61,9.83
3889,1440,2024-06-26,app,SKU0084,2,17.98,12.7
3889,1440,2024-06-26,app,SKU0077,1,11.85,7.75
3890,171,2024-06-26,web,SKU0062,2,5.36,3.89
3891,892,2024-06-26,tienda,SKU0090,1,16.17,8.34
3891,892,2024-06-26,tienda,SKU0044,1,3.65,2.63
3891,892,2024-06-26,tienda,SKU0075,1,10.81,6.1
3892,2495,2024-06-26,web,SKU0033,2,18.09,11.23
3893,831,2024-06-26,tienda,SKU0089,1,6.73,3.56
3893,831,2024-06-26,tienda,SKU0001,1,18.37,9.88
3894,2012,2024-06-26,web,SKU0098,1,7.72,6.12
3894,2012,2024-06-26,web,SKU0081,1,17.58,13.1
3895,1299,2024-06-26,app,SKU0053,4,8.93,5.34
3896,2335,2024-06-26,web,SKU0031,2,22.38,13.65
3896,2335,2024-06-26,web,SKU0019,1,21.52,12.05
3896,2335,2024-06-26,web,SKU0065,1,3.56,1.91
3897,2972,2024-06-26,tienda,SKU0050,1,12.12,6.69
3898,777,2024-06-26,web,SKU0039,1,4.5,2.61
3898,777,2024-06-26,web,SKU0098,1,15.98,9.82
3899,2582,2024-06-26,tienda,SKU0013,1,17.1,12.75
3899,2582,2024-06-26,tienda,SKU0091,3,12.35,9.48
3899,2582,2024-06-26,tienda,SKU0038,2,6.32,4.06
3900,2820,2024-06-26,web,SKU0062,1,3.77,1.95
3901,2321,2024-06-26,app,SKU0019,1,3.58,2.61
3901,2321,2024-06-26,app,SKU0001,4,4.17,2.23
3901,2321,2024-06-26,app,SKU0099,3,20.89,13.4
3901,2321,2024-06-26,app,SKU0094,3,7.94,5.05
3902,10,2024-06-26,tienda,SKU0011,1,10.34,6.69
3903,1744,2024-06-26,tienda,SKU0074,2,12.67,8.99
3903,1744,2024-06-26,tienda,SKU0031,3,17.14,12.15
3903,1744,2024-06-26,tienda,SKU0042,2,14.24,11.27
3904,2780,2024-06-26,tienda,SKU0082,1,8.5,6.54
3905,2212,2024-06-26,web,SKU0020,3,35.08,20.95
3906,114,2024-06-26,app,SKU0027,1,21.08,16.76
3906,114,2024-06-26,app,SKU0097,1,8.98,6.25
3906,114,2024-06-26,app,SKU0008,1,4.85,3.86
3906,114,2024-06-26,app,SKU0089,1,14.3,8.27
3907,2444,2024-06-26,web,SKU0043,1,20.89,14.3
3907,2444,2024-06-26,web,SKU0002,2,20.58,10.91
3908,801,2024-06-26,tienda,SKU0054,3,12.73,8.55
3908,801,2024-06-26,tienda,SKU0053,2,6.52,5.0
3908,801,2024-06-26,tienda,SKU0074,1,10.43,5.26
3909,1648,2024-06-26,tienda,SKU0042,1,19.65,15.22
3909,1648,2024-06-26,tienda,SKU0027,4,5.56,2.98
3909,1648,2024-06-26,tienda,SKU0031,2,12.19,7.98
3909,1648,2024-06-26,tienda,SKU0078,1,3.36,2.65
3910,421,2024-06-26,tienda,SKU0002,2,5.94,3.07
3910,421,2024-06-26,tienda,SKU0060,2,37.25,21.79
3910,421,2024-06-26,tienda,SKU0052,2,16.11,12.57
3910,421,2024-06-26,tienda,SKU0010,1,9.73,6.56
3911,1515,2024-06-26,web,SKU0096,1,22.25,16.62
3912,1642,2024-06-26,app,SKU0001,2,10.27,7.26
3912,1642,2024-06-26,app,SKU0014,1,29.63,17.65
3912,1642,2024-06-26,app,SKU0014,3,15.71,10.37
3912,1642,2024-06-26,app,SKU0031,2,17.6,11.39
3913,1032,2024-06-26,app,SKU0082,1,8.55,5.27
3913,1032,2024-06-26,app,SKU0031,2,8.71,5.44
3914,1419,2024-06-26,web,SKU0025,2,19.47,12.19
3915,185,2024-06-26,app,SKU0087,2,12.61,7.07
3915,185,2024-06-26,app,SKU0054,2,12.39,8.74
3915,185,2024-06-26,app,SKU0038,2,27.53,14.04
3915,185,2024-06-26,app,SKU0080,2,10.21,6.85
3916,1170,2024-06-26,web,SKU0078,1,17.73,10.27
3916,1170,2024-06-26,web,SKU0014,1,5.71,3.16
3916,1170,2024-06-26,web,SKU0078,1,40.0,20.7
3916,1170,2024-06-26,web,SKU0092,3,32.97,25.71
3917,1467,2024-06-26,app,SKU0080,3,15.75,11.64
3917,1467,2024-06-26,app,SKU0078,2,8.45,6.49
3917,1467,2024-06-26,app,SKU0069,1,12.87,10.13
3918,2037,2024-06-26,web,SKU0002,2,10.48,6.89
3918,2037,2024-06-26,web,SKU0013,1,12.2,9.05
3918,2037,2024-06-26,web,SKU0001,1,16.3,8.43
3919,1014,2024-06-26,app,SKU0042,1,29.1,17.07
3919,1014,2024-06-26,app,SKU0017,1,27.05,14.09
3919,1014,2024-06-26,app,SKU0050,2,11.5,9.12
3920,976,2024-06-26,web,SKU0055,1,3.9,2.92
3920,976,2024-06-26,web,SKU0097,4,9.47,7.07
3921,2091,2024-06-26,web,SKU0021,1,10.74,7.27
3921,2091,2024-06-26,web,SKU0094,1,25.81,17.87
3922,1179,2024-06-26,web,SKU0099,3,4.24,2.87
3922,1179,2024-06-26,web,SKU0076,1,19.72,14.9
3922,1179,2024-06-26,web,SKU0074,2,11.16,6.63
3922,1179,2024-06-26,web,SKU0001,1,6.8,3.81
3923,2696,2024-06-26,web,SKU0079,1,30.91,22.64
3923,2696,2024-06-26,web,SKU0070,4,26.84,20.5
3923,2696,2024-06-26,web,SKU0054,2,14.04,7.63
3923,2696,2024-06-26,web,SKU0024,1,19.12,11.88
3924,1251,2024-06-26,app,SKU0062,1,10.87,8.19
3924,1251,2024-06-26,app,SKU0089,3,9.38,5.04
3924,1251,2024-06-26,app,SKU0032,1,7.48,4.91
3925,486,2024-06-26,web,SKU0092,1,7.93,5.79
3926,124,2024-06-26,web,SKU0073,1,11.61,6.85
3926,124,2024-06-26,web,SKU0086,4,15.57,10.37
3926,124,2024-06-26,web,SKU0050,1,10.3,7.85
3926,124,2024-06-26,web,SKU0020,1,19.76,14.86
3927,2583,2024-06-26,app,SKU0066,1,18.77,14.07
3927,2583,2024-06-26,app,SKU0085,2,5.21,4.1
3927,2583,2024-06-26,app,SKU0092,4,1.5,1.09
3927,2583,2024-06-26,app,SKU0088,1,23.05,12.07
3928,2314,2024-06-26,tienda,SKU0049,1,14.34,8.2
3928,2314,2024-06-26,tienda,SKU0081,1,12.22,9.23
3929,365,2024-06-26,web,SKU0077,1,27.83,17.43
3929,365,2024-06-26,web,SKU0055,2,20.72,15.77
3930,59,2024-06-26,tienda,SKU0038,3,16.33,10.87
3931,116,2024-06-26,app,SKU0076,1,6.86,5.02
3931,116,2024-06-26,app,SKU0065,1,4.26,2.87
3931,116,2024-06-26,app,SKU0013,1,16.42,10.31
3931,116,2024-06-26,app,SKU0008,1,22.61,14.45
3932,2854,2024-06-26,app,SKU0028,4,16.22,12.85
3932,2854,2024-06-26,app,SKU0051,4,14.11,7.27
3933,2762,2024-06-26,app,SKU0090,3,4.73,3.18
3933,2762,2024-06-26,app,SKU0045,3,30.57,18.44
3933,2762,2024-06-26,app,SKU0021,2,12.28,9.38
3933,2762,2024-06-26,app,SKU0062,2,10.84,5.5
3934,877,2024-06-26,app,SKU0062,2,6.54,4.17
3935,525,2024-06-26,app,SKU0046,1,3.04,1.78
3935,525,2024-06-26,app,SKU0057,1,6.71,5.33
3935,525,2024-06-26,app,SKU0046,1,11.22,7.62
3936,681,2024-06-26,tienda,SKU0053,1,10.45,7.33
3936,681,2024-06-26,tienda,SKU0039,3,16.54,11.26
3936,681,2024-06-26,tienda,SKU0047,3,16.87,10.93
3937,1365,2024-06-26,app,SKU0068,2,5.16,2.6
3937,1365,2024-06-26,app,SKU0018,2,2.55,1.9
3938,1598,2024-06-26,app,SKU0001,2,15.77,12.14
3938,1598,2024-06-26,app,SKU0090,2,24.03,17.12
3939,1639,2024-06-26,tienda,SKU0007,2,21.78,13.06
3939,1639,2024-06-26,tienda,SKU0014,2,7.38,4.58
3940,2427,2024-06-26,app,SKU0085,2,4.55,3.18
3940,2427,2024-06-26,app,SKU0052,1,12.76,9.6
3940,2427,2024-06-26,app,SKU0011,1,7.73,4.76
3940,2427,2024-06-26,app,SKU0026,2,21.99,12.53
3941,1794,2024-06-26,app,SKU0026,2,3.31,1.66
3941,1794,2024-06-26,app,SKU0005,2,5.67,2.93
3941,1794,2024-06-26,app,SKU0029,1,12.27,8.45
3941,1794,2024-06-26,app,SKU0052,1,12.0,8.79
3942,1200,2024-06-26,web,SKU0097,1,18.66,10.86
3942,1200,2024-06-26,web,SKU0011,2,8.39,6.07
3942,1200,2024-06-26,web,SKU0038,1,7.26,5.71
3943,2936,2024-06-26,tienda,SKU0056,1,17.21,11.24
3943,2936,2024-06-26,tienda,SKU0082,1,20.81,12.46
3944,2244,2024-06-26,app,SKU0088,2,9.39,7.3
3944,2244,2024-06-26,app,SKU0029,3,2.13,1.67
3944,2244,2024-06-26,app,SKU0063,3,21.63,16.19
3944,2244,2024-06-26,app,SKU0052,1,7.57,5.2
3945,44,2024-06-26,app,SKU0081,1,31.2,20.77
3946,2655,2024-06-26,app,SKU0098,1,8.76,4.52
3946,2655,2024-06-26,app,SKU0072,1,27.97,20.46
3946,2655,2024-06-26,app,SKU0094,1,14.19,10.04
3947,998,2024-06-26,web,SKU0043,3,12.93,6.55
3947,998,2024-06-26,web,SKU0066,2,9.13,6.77
3947,998,2024-06-26,web,SKU0049,1,11.39,6.28
3948,718,2024-06-26,app,SKU0037,2,13.02,7.64
3949,2402,2024-06-26,app,SKU0076,1,11.21,8.38
3949,2402,2024-06-26,app,SKU0003,2,14.47,8.98
3949,2402,2024-06-26,app,SKU0061,4,6.24,4.95
3949,2402,2024-06-26,app,SKU0075,2,28.44,18.47
3950,7,2024-06-26,app,SKU0003,2,22.45,12.15
3950,7,2024-06-26,app,SKU0073,1,9.25,6.9
3950,7,2024-06-26,app,SKU0088,1,12.2,9.43
3950,7,2024-06-26,app,SKU0033,1,10.57,5.79
3951,2369,2024-06-26,tienda,SKU0068,1,16.92,12.91
3952,852,2024-06-26,app,SKU0070,1,9.89,6.99
3952,852,2024-06-26,app,SKU0047,1,8.32,5.83
3953,1345,2024-06-26,tienda,SKU0062,3,28.25,18.14
3954,522,2024-06-26,web,SKU0032,2,21.1,14.41
3954,522,2024-06-26,web,SKU0024,1,24.16,17.47
3954,522,2024-06-26,web,SKU0002,1,16.39,12.51
3955,956,2024-06-26,web,SKU0095,1,10.2,7.83
3955,956,2024-06-26,web,SKU0040,3,5.36,3.88
3955,956,2024-06-26,web,SKU0020,2,14.57,9.1
3955,956,2024-06-26,web,SKU0000,2,6.83,5.32
3956,1100,2024-06-26,app,SKU0045,1,12.8,6.4
3957,2791,2024-06-26,web,SKU0043,1,17.6,11.02
3958,1657,2024-06-26,web,SKU0082,2,10.96,7.55
3958,1657,2024-06-26,web,SKU0023,2,16.79,10.02
3959,2819,2024-06-26,app,SKU0016,1,14.19,9.87
3960,2355,2024-06-26,tienda,SKU0028,2,22.53,11.41
3960,2355,2024-06-26,tienda,SKU0047,3,42.41,24.22
3960,2355,2024-06-26,tienda,SKU0088,2,16.07,8.84
3961,1827,2024-06-26,app,SKU0012,1,7.0,4.99
3961,1827,2024-06-26,app,SKU0085,2,23.82,18.0
3962,2997,2024-06-26,app,SKU0033,2,23.25,17.7
3962,2997,2024-06-26,app,SKU0007,1,3.23,1.62
3962,2997,2024-06-26,app,SKU0015,1,5.62,3.79
3963,499,2024-06-26,tienda,SKU0036,3,3.41,1.96
3963,499,2024-06-26,tienda,SKU0049,1,21.18,16.67
3964,414,2024-06-26,app,SKU0012,1,23.57,16.05
3964,414,2024-06-26,app,SKU0099,1,8.05,5.94
3964,414,2024-06-26,app,SKU0054,1,16.42,12.22
3964,414,2024-06-26,app,SKU0051,2,13.72,9.77
3965,683,2024-06-26,tienda,SKU0077,3,24.33,14.02
3966,946,2024-06-26,tienda,SKU0098,3,11.92,9.16
3966,946,2024-06-26,tienda,SKU0093,2,13.92,9.81
3967,729,2024-06-26,web,SKU0086,1,1.93,1.12
3967,729,2024-06-26,web,SKU0093,2,17.49,12.94
3967,729,2024-06-26,web,SKU0088,1,8.19,6.46
3967,729,2024-06-26,web,SKU0077,2,17.71,10.48
3968,2672,2024-06-26,web,SKU0075,1,3.37,2.08
3968,2672,2024-06-26,web,SKU0073,1,4.84,3.75
3969,699,2024-06-26,web,SKU0043,4,10.11,5.18
3969,699,2024-06-26,web,SKU0022,2,18.31,11.53
3969,699,2024-06-26,web,SKU0074,2,13.39,10.42
3969,699,2024-06-26,web,SKU0024,3,16.11,9.63
3970,2292,2024-06-26,tienda,SKU0038,1,9.83,7.2
3970,2292,2024-06-26,tienda,SKU0057,3,10.19,7.57
3971,536,2024-06-26,app,SKU0045,4,13.74,10.22
3971,536,2024-06-26,app,SKU0052,1,34.25,19.56
3971,536,2024-06-26,app,SKU0012,3,33.85,20.23
3971,536,2024-06-26,app,SKU0007,3,24.54,17.67
3972,62,2024-06-26,web,SKU0048,2,5.03,3.12
3972,62,2024-06-26,web,SKU0001,1,28.21,18.5
3972,62,2024-06-26,web,SKU0028,2,7.75,5.52
3972,62,2024-06-26,web,SKU0013,2,25.85,19.81
3973,1247,2024-06-26,app,SKU0081,2,21.43,15.47
3973,1247,2024-06-26,app,SKU0012,1,24.22,15.67
3974,2586,2024-06-26,app,SKU0098,1,12.97,7.97
3975,1406,2024-06-26,tienda,SKU0039,3,5.75,4.28
3975,1406,2024-06-26,tienda,SKU0078,2,3.79,2.89
3975,1406,2024-06-26,tienda,SKU0052,2,6.6,4.67
3975,1406,2024-06-26,tienda,SKU0007,2,9.61,6.45
3976,883,2024-06-26,web,SKU0099,1,3.54,2.24
3977,326,2024-06-26,web,SKU0079,1,30.71,17.25
3977,326,2024-06-26,web,SKU0083,1,16.44,12.66
3977,326,2024-06-26,web,SKU0066,3,26.39,20.48
3977,326,2024-06-26,web,SKU0094,2,17.79,13.26
3978,1757,2024-06-26,tienda,SKU0093,2,13.81,9.13
3978,1757,2024-06-26,tienda,SKU0039,2,6.34,3.37
3978,1757,2024-06-26,tienda,SKU0031,2,12.04,8.82
3979,1975,2024-06-26,app,SKU0089,1,6.68,4.51
3980,2785,2024-06-26,tienda,SKU0026,2,9.15,6.06
3981,342,2024-06-26,web,SKU0049,3,14.85,8.13
3981,342,2024-06-26,web,SKU0075,1,7.73,5.96
3982,1396,2024-06-26,web,SKU0023,1,22.78,14.02
3982,1396,2024-06-26,web,SKU0014,1,33.5,21.95
3983,2303,2024-06-26,tienda,SKU0030,3,17.92,12.31
3984,2565,2024-06-26,app,SKU0009,1,13.3,6.73
3984,2565,2024-06-26,app,SKU0091,1,12.97,8.8
3984,2565,2024-06-26,app,SKU0009,1,8.25,6.13
3985,606,2024-06-26,web,SKU0095,3,18.71,10.68
3985,606,2024-06-26,web,SKU0016,3,19.44,9.95
3985,606,2024-06-26,web,SKU0077,2,3.41,2.12
3986,581,2024-06-26,app,SKU0066,1,29.1,19.09
3986,581,2024-06-26,app,SKU0098,1,18.19,10.55
3986,581,2024-06-26,app,SKU0039,2,17.99,13.1
3987,2518,2024-06-26,app,SKU0076,3,22.68,13.32
3988,2210,2024-06-26,tienda,SKU0026,3,18.66,14.68
3988,2210,2024-06-26,tienda,SKU0057,1,13.66,7.47
3988,2210,2024-06-26,tienda,SKU0026,1,23.03,15.21
3989,13,2024-06-26,web,SKU0043,2,4.16,2.12
3990,106,2024-06-26,app,SKU0078,3,32.8,25.54
3990,106,2024-06-26,app,SKU0092,1,11.83,9.07
3991,1307,2024-06-26,tienda,SKU0025,2,17.83,9.51
3991,1307,2024-06-26,tienda,SKU0090,2,28.6,16.42
3991,1307,2024-06-26,tienda,SKU0052,1,8.51,5.6
3991,1307,2024-06-26,tienda,SKU0090,1,24.68,19.59
3992,996,2024-06-26,web,SKU0002,1,7.76,5.65
3992,996,2024-06-26,web,SKU0054,1,7.93,4.2
3993,1610,2024-06-26,tienda,SKU0079,1,15.54,8.8
3993,1610,2024-06-26,tienda,SKU0071,1,20.04,15.3
3993,1610,2024-06-26,tienda,SKU0027,1,17.44,13.06
3993,1610,2024-06-26,tienda,SKU0009,1,19.13,10.24
3994,1543,2024-06-26,web,SKU0015,2,9.99,6.82
3994,1543,2024-06-26,web,SKU0012,2,9.26,5.44
3994,1543,2024-06-26,web,SKU0058,2,28.99,23.02
3994,1543,2024-06-26,web,SKU0041,1,17.83,9.61
3995,1377,2024-06-26,tienda,SKU0005,1,8.05,4.21
3995,1377,2024-06-26,tienda,SKU0027,1,5.38,2.88
3995,1377,2024-06-26,tienda,SKU0013,1,9.35,4.75
3995,1377,2024-06-26,tienda,SKU0092,2,18.3,13.66
3996,1896,2024-06-26,web,SKU0046,2,42.07,33.43
3996,1896,2024-06-26,web,SKU0034,1,16.64,8.71
3996,1896,2024-06-26,web,SKU0051,1,19.24,10.25
3997,669,2024-06-26,app,SKU0055,1,12.29,8.91
3997,669,2024-06-26,app,SKU0001,2,25.26,15.08
3998,2934,2024-06-26,web,SKU0005,1,19.07,12.67
3999,57,2024-06-26,app,SKU0085,2,50.46,29.53
3999,57,2024-06-26,app,SKU0066,4,22.69,15.91
3999,57,2024-06-26,app,SKU0033,2,7.03,4.05
3999,57,2024-06-26,app,SKU0064,2,7.31,5.32
4000,1328,2024-06-26,app,SKU0057,1,6.97,4.71
4000,1328,2024-06-26,app,SKU0051,2,7.4,4.88
4000,1328,2024-06-26,app,SKU0011,2,20.87,15.37
4001,1648,2024-06-26,app,SKU0011,1,33.09,25.18
4001,1648,2024-06-26,app,SKU0011,1,10.16,8.01
4002,2463,2024-06-26,web,SKU0086,1,1.89,1.04
4003,20,2024-06-26,app,SKU0036,1,20.31,15.85
4004,1376,2024-06-26,tienda,SKU0092,2,11.1,6.66
4005,2432,2024-06-26,tienda,SKU0040,4,30.39,17.45
4005,2432,2024-06-26,tienda,SKU0043,1,5.67,3.24
4005,2432,2024-06-26,tienda,SKU0048,1,5.16,3.96
4006,368,2024-06-26,app,SKU0050,1,12.27,8.54
4006,368,2024-06-26,app,SKU0008,2,15.86,9.53
4007,612,2024-06-26,app,SKU0022,1,18.58,10.06
4008,994,2024-06-26,web,SKU0007,1,15.85,11.94
4008,994,2024-06-26,web,SKU0099,1,7.13,4.17
4008,994,2024-06-26,web,SKU0072,1,13.55,10.71
4009,1947,2024-06-26,tienda,SKU0030,1,18.01,12.87
4010,1604,2024-06-26,app,SKU0037,2,12.73,9.4
4010,1604,2024-06-26,app,SKU0056,2,4.35,3.41
4010,1604,2024-06-26,app,SKU0039,1,21.37,14.08
4011,397,2024-06-26,tienda,SKU0084,2,10.03,6.5
4012,225,2024-06-26,web,SKU0031,2,27.8,21.35
4012,225,2024-06-26,web,SKU0035,2,12.55,6.37
4012,225,2024-06-26,web,SKU0064,1,13.29,7.62
4012,225,2024-06-26,web,SKU0026,3,9.18,5.43
4013,595,2024-06-26,tienda,SKU0004,2,13.81,10.06
4013,595,2024-06-26,tienda,SKU0003,1,10.31,7.16
4013,595,2024-06-26,tienda,SKU0089,1,5.84,3.03
4014,1687,2024-06-26,app,SKU0076,1,21.05,13.71
4014,1687,2024-06-26,app,SKU0050,2,13.12,6.96
4015,2200,2024-06-26,tienda,SKU0007,1,20.31,14.23
